	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88
cg02328239	0.20952103666666666	0.17767047833333335	0.1965640835	0.17752807266666668	0.19200145725	0.174157557	0.161393736	0.19375176242001824	0.10420143060515	0.170438472	0.09343135208123243	0.21580222599999999	0.1651272262651265	0.1359835605879202	0.1623180106368198	0.14526663520111724	0.14063065185253046	0.13409500997000953	0.17398339204325214	0.15546210313536532	0.16045349607232343	0.14366494003990238	0.15969060080578837	0.18049462734545707	0.17052438765826713	0.17325686750813576	0.1781647687733634	0.18646762739694073	0.1730242785928524	0.1779986292128766	0.16363884994146202	0.17871917369796828	0.18053403998638565	0.20548724795112	0.20461724463660147	0.20026663386800558	0.2119670943269928	0.21036510117674959	0.21980646725336242	0.2077739516078094	0.2166306442140805	0.2223196494780332	0.2256565933924712	0.2204228776750341	0.22517537880089236	0.22517537880089236	0.23068417247532896	0.2241517072692059	0.23073921794859586	0.23790665149432744	0.2363708438283066	0.23799488469439897	0.23251695427473454	0.22680220590142758	0.23645163468377864	0.23762979512873478	0.24203468459685287	0.2378631767731341	0.23648136242136844	0.24387133715994766	0.24426406936945477	0.24475189442761086	0.23831124036768583	0.24496717199262555	0.26164450030882436	0.2556339064724433	0.2555324146269449	0.2577702857261033	0.2546389003069084	0.24551273046663338	0.26304862714411703	0.26341427664832745	0.27045012347000263	0.27702136518578874	0.2564385465940302	0.27076406923076923	0.26133977017127047	0.2783218909090909	0.27511795	0.2910657	0.2794002602844722	0.33481636	0.34346715	0.29455818333333333	0.29816733333333334	0.22939686666666667	0.2983028	0.27620614
cg02383785	0.12075808833333333	0.08243099866666666	0.1052746835	0.10822171866666665	0.112444327	0.103552518	0.069193154	0.0895374046766274	0.0764779216119298	0.063024545	0.11147397159162103	0.109734082	0.0352468065364386	0.04858493104983206	0.056292480361659	0.05858121936683055	0.06348438957359259	0.057314545620265785	0.0678310682803705	0.07393009833760068	0.06651547402133189	0.0516097243811905	0.06883865054967565	0.07168493045694489	0.08753258216562346	0.07561885498023901	0.08892274500960222	0.09035356632945582	0.08790224676716688	0.09793186478896965	0.09358951729093098	0.10053659624327059	0.08780618627735254	0.12284156772750918	0.11607690891317986	0.11959590457305645	0.11864761536296961	0.12232280688604623	0.1498653836410515	0.13653214003370437	0.13252066719965205	0.14662338161019317	0.15151927160933362	0.15659786125021452	0.1543410252708394	0.1627917854163383	0.1670518625493438	0.1698801058471827	0.15972498281734276	0.17837607037595266	0.16854145176830537	0.16700274295399062	0.1689031695207858	0.17618942584458713	0.17332111702806527	0.1808391355119457	0.17552464969729423	0.17623645553311665	0.185542663593607	0.18477868018327767	0.18202957825044097	0.1777937944228861	0.18657223212294569	0.18239204640433354	0.1863595873753244	0.18228931891783057	0.20054443472985237	0.19693017086845202	0.19113793434217455	0.19151290134112273	0.1946512683082119	0.1995377879064278	0.19631849180228447	0.2024340494518098	0.18410834433538495	0.19654010769230768	0.19069175629921806	0.20264855454545455	0.20049738083333335	0.2330829	0.235723813359781	0.18089001999999998	0.25147634999999996	0.22500875	0.2173667	0.14979172333333335	0.30452335	0.21247538000000002
cg02532488	0.125703142	0.111378588	0.1167618975	0.11695035649999998	0.11762746525	0.1145555105	0.114298027	0.09865900876157488	0.0767472951135798	0.092742582	0.07852936955113077	0.103138729	0.0683623968487083	0.07887499214312663	0.08412374983748684	0.07621865342758588	0.07584863920588572	0.07907340950517626	0.088411876017683	0.08168934219066545	0.08364683445853761	0.07827786714509595	0.08009044293390999	0.08843141347929319	0.08740252912638284	0.07949619061752096	0.08381789195490257	0.08875554115454978	0.08736782043172893	0.08602131107293341	0.08601012214908073	0.0879151532207277	0.08577656832401066	0.09715307938894076	0.0957755809274043	0.1000625276251808	0.10013242614033474	0.10114537795340624	0.10600235686630845	0.09770603863388723	0.10768053029379716	0.10647998592579315	0.1073323120014344	0.10017856916321122	0.10489457368239216	0.10345400927071946	0.10811345271166843	0.10746507731389673	0.1051537757634101	0.10874442891410659	0.10987985856360985	0.10920846657019842	0.10906043357761498	0.10851543947379544	0.10883405367448236	0.10885040158530437	0.10997824832283246	0.1094934396560254	0.10922461915164534	0.11052957617913128	0.10971051962938028	0.11713582731163785	0.1038953109156008	0.1121682150247212	0.11462697614776025	0.11780603950439998	0.11827016001552787	0.11468249147951191	0.11212636646392785	0.11357885759105174	0.11945842790327031	0.11608947683726129	0.12026647822044145	0.12360302637048069	0.11894427391172577	0.1287103423076923	0.11536073465941109	0.12567305454545452	0.12252993916666666	0.11960874000000002	0.1214038869556842	0.14102818	0.1235619	0.12434175166666665	0.12801140333333333	0.12024496666666666	0.1247473	0.13353933999999998
cg02650266	0.04693255599999999	0.032324599	0.036122271	0.02576429133333333	0.03240502425	0.031405143499999996	0.029625327	0.03067234686516885	0.0241299972715296	0.056154215	0.12667799013490477	0.0378040135	0.0288190543924804	0.030547312647189094	0.027079728636023436	0.029406803520061257	0.034315527954866705	0.037933561840854106	0.03567502625096666	0.03577630053256676	0.037214959812559525	0.03228815714867964	0.03696638706529692	0.038635854741785394	0.04897701370295162	0.04043591299578354	0.04699097287588457	0.0466113197535843	0.04528097410227793	0.047112072749235775	0.04933829106174587	0.05851869471141343	0.047664306770669816	0.06674003791001885	0.0621149757988704	0.06511211261655829	0.06703851121154521	0.06981420673816707	0.07931977692622823	0.0807531993159974	0.08068216323516868	0.08001552563064544	0.09447697942004696	0.0905816226172988	0.09227360312095739	0.08805240968253729	0.09923586902432782	0.10239158209502203	0.10693636471782926	0.1140057892935651	0.09767814386242321	0.10147669087355422	0.10694435931892872	0.11090403975561465	0.11169685026914689	0.11889590058408067	0.11247523349353589	0.11526740784471039	0.12409361408918355	0.12499560074182915	0.12042457508404887	0.12428346920786307	0.12183156402807564	0.12574834845945482	0.14370561925174372	0.13920605211822787	0.15794010600889205	0.14800851760532635	0.1526976135014203	0.15919210920170077	0.15815587445933652	0.17561981573448737	0.17361523215428903	0.17139438627660464	0.1556083776257143	0.19908088076923078	0.1855808641599335	0.20257340000000001	0.18355803	0.21774520000000003	0.22046416035692745	0.17728954	0.249838175	0.23469036666666673	0.23005956666666663	0.19214429999999996	0.217018	0.216618334
cg02821342	0.10809613766666666	0.118880761	0.12704295	0.12493685850000001	0.10443451575000001	0.112615418	0.131428571	0.09185195054494374	0.12235386925887	0.092765957	0.08091609143749297	0.078322405	0.05185588850363945	0.09063281155598388	0.0568522875257797	0.05776094969146231	0.05186772240923473	0.06863475249158378	0.06789030265601588	0.05517725507119318	0.06077412995023076	0.04638507647193905	0.057231133619409576	0.082487290744697	0.06756520649145714	0.05584839345707764	0.06103540944518893	0.07216825567339544	0.06519201966983362	0.05792840046635639	0.05888603884946311	0.0659313582162785	0.06555618545950938	0.07703319385281349	0.08017061283107402	0.07727769583406732	0.08613067106094192	0.07943722257197995	0.085464865184515	0.08246813357947237	0.08768700655728397	0.08768700655728397	0.09438129613459473	0.09438129613459473	0.08987215152831037	0.08712514759130059	0.08416434481494725	0.08572587390593071	0.0903602675490567	0.08497625215380264	0.08895996246643696	0.08312839439048395	0.08472263549575149	0.08049564845837838	0.08336148971483198	0.08358466596798741	0.0794505833568445	0.08331268143843458	0.08333702816383735	0.08102472500994956	0.080822377392281	0.08747236670080297	0.07876618589756548	0.07652677182486729	0.08112126453679128	0.0723718753559028	0.08421124501824237	0.07760403548064479	0.07625702378991048	0.08111002084651213	0.08306455324449712	0.08590774517960284	0.07805346017073661	0.08080704117102136	0.08834879088661758	0.08320467923076924	0.07409185843087196	0.08090295545454546	0.09131541416666668	0.079307372	0.07853979938907132	0.100820188	0.0838539475	0.08532341666666667	0.10411115	0.08605732333333334	0.08490453	0.10589587999999998
cg02871659	0.24417623133333333	0.27174521300000004	0.3313244335	0.3135055818333333	0.25796897175	0.18437707949999999	0.315504241	0.241692480085875	0.202202556159599	0.323398424	0.1302030411600775	0.268847653	0.1414718124168995	0.1750160199881804	0.28566544640157876	0.2227354802656002	0.20252385296583786	0.18869851538477886	0.24018144078267575	0.22068374070856048	0.23993102201293956	0.23874772270121714	0.22734883115106627	0.22877092597752832	0.25715393132261094	0.2480737256337646	0.25420628372182935	0.2547442983023045	0.23585080546527337	0.26072017806797004	0.2416413455900058	0.2646299680796739	0.25607723228132495	0.24871881687341746	0.2665223542638955	0.26936014674968956	0.26485338762380434	0.26182412232980323	0.26182412232980323	0.24002165730898647	0.2662866142306319	0.28323187393899035	0.28436740812610695	0.2853039662297433	0.2855563375997394	0.2855563375997394	0.2830443943422779	0.2911033419308794	0.2803021191518661	0.26875481829376424	0.27137683691188597	0.2754634828981149	0.2688181831197148	0.25156348751121405	0.27793726152498727	0.2632736019798049	0.28641807637885225	0.27045689074525153	0.27045689074525153	0.27045689074525153	0.2702059357359069	0.27887287200221406	0.2831736478594371	0.27234198858489284	0.27204054818851064	0.2840391410666363	0.2830479854780957	0.2704653073943883	0.2652157827878968	0.26676693788328393	0.26670747747565676	0.26529986127283495	0.23950468448439663	0.2645103184768071	0.2927472920540424	0.2475581923076923	0.23491880929475523	0.31301827272727273	0.2654974	0.26450696	0.27369236520531987	0.31009286	0.34643265	0.2862255166666667	0.223345	0.22033346666666667	0.2957842	0.3199941
cg03019000	0.6622568333333333	0.8142680843333334	0.782459739	0.840887962	0.8246453355000001	0.847861418	0.814337568	0.7917389850547227	0.789761199	0.789761199	0.850183196796265	0.7700612769999999	0.8694481731315751	0.9030141423419084	0.857032267074783	0.8458575393868311	0.8410285524953725	0.8347758312569983	0.8089818432528145	0.8506958763686517	0.8324873615522529	0.8186370585699317	0.8165693209245145	0.8220960977086653	0.7998681213832085	0.8144686766764719	0.8040456727967773	0.782799682139877	0.8133985107132214	0.8024938594751584	0.8041037693623474	0.7776793361631081	0.7840779697745023	0.77534673904969	0.7759747803285889	0.7661378057909409	0.7588377093858877	0.7835372221781165	0.7563744255576201	0.7739580793577221	0.7572927629275567	0.7541799899760474	0.7366923117078397	0.7664206328563713	0.7539595262101266	0.7579919118801185	0.7497232348176582	0.7586439327715588	0.7444803493995135	0.7450357277290683	0.7502377288485016	0.7436375068475055	0.7390035270626586	0.7341534322252171	0.7363382455285595	0.738773843821487	0.7369026893313603	0.7284149661852767	0.730818304183869	0.7354546379606258	0.746967736114063	0.7384720579946615	0.7300750140998974	0.7312306571329354	0.7316090436782934	0.7270376187392513	0.7342986552143098	0.7373888092399777	0.7098880072863467	0.7327661110051831	0.7285776302427752	0.7336193790889745	0.7377340811661492	0.7189282001800016	0.7215663390056137	0.7229778076923078	0.7181955688077906	0.7181955688077906	0.7376477499999999	0.6997295400000001	0.6897308481954341	0.7729365	0.757319275	0.7139648833333334	0.7405146333333333	0.7381669000000001	0.7158527	0.7152341599999998
cg03032497	0.10126587766666667	0.11079897099999998	0.130715732	0.13669437333333334	0.14575564800000002	0.143576384	0.157218001	0.19354591531529	0.0513410563450599	0.161449753	0.3181341111488675	0.15312534849999998	0.2131518835419695	0.06525051775776378	0.10469037793987587	0.11423984816463485	0.10130804006772941	0.11553985756599933	0.12391944323755716	0.10895080832426939	0.11944775473647223	0.10207656776304173	0.11808131936175843	0.16597684688570866	0.13693109614516735	0.12942525636914784	0.14618522796910866	0.15241475948094016	0.1519496546597855	0.15200971183585224	0.1436126754906111	0.1703548854062643	0.1469626971736729	0.18254378501736132	0.1879106159295171	0.18118308424636298	0.20976336648361257	0.20812776568758606	0.2204616939332665	0.20733791007183622	0.22621685609745237	0.21781739337296496	0.23031260716063714	0.2373261676959752	0.23892619524563294	0.2675901396625549	0.24790100588633676	0.2411022766597941	0.23452254801420844	0.24997730153729272	0.2439232438095428	0.25019155356895323	0.2594557321234019	0.2503470911726347	0.2650378814162899	0.2581123452032245	0.25526875743653465	0.25321197499844333	0.2684559330456103	0.2765483351410024	0.26844086695078506	0.28591777912522864	0.2669786125880909	0.2767795110642233	0.28484002085973514	0.28210249764418527	0.27428194764101926	0.26819560899427275	0.26850631794919777	0.2700033249752078	0.2814732498616416	0.30390586734744307	0.2729025243271587	0.282293364733949	0.3359901715719391	0.27227620769230765	0.2938214050977003	0.3016907181818182	0.3342949583333334	0.35492862000000003	0.31715338118850833	0.35875196000000004	0.350553875	0.3285453	0.3280206333333333	0.29801896666666666	0.31974725	0.30809832
cg03183882	0.12334947633333333	0.09590261733333333	0.1190663475	0.11218467283333333	0.11534923975	0.11570185499999999	0.102929679	0.08236555253107877	0.0332973161270237	0.094431918	0.0441313137811477	0.091842603	0.052961564106951645	0.04703382177243334	0.058582454883996084	0.05488243768644471	0.05613796395247991	0.05988181217071586	0.06634070627872685	0.05771759534281589	0.06111101746693721	0.05640514409976292	0.05811136057953482	0.06868145717100828	0.07070846268987525	0.05962390231524179	0.06802434557788427	0.072145688780944	0.06883921817799801	0.07006104909253372	0.0681111128820627	0.07316826809136316	0.07060522051213715	0.08263085081079409	0.08034903613649061	0.08799871646608738	0.08901930948329119	0.08550569238563213	0.09639600792897628	0.08899948854824623	0.09444239937213024	0.09525261494882016	0.10122977182268685	0.09329218067534255	0.09460351696858504	0.09585028815036094	0.09836850148052728	0.09785062356431262	0.0953519660020624	0.09921107732668863	0.10026695908406213	0.0976410101572659	0.09793670209450536	0.09868262970785041	0.09726594273680325	0.09895815397342216	0.09876677535474854	0.09695490314839794	0.09865927018765398	0.09994735278476809	0.0971790190791464	0.10296761821293547	0.09705617210273274	0.10139134426948136	0.10261508707768825	0.1036183871994608	0.1034246083690893	0.10048112861650199	0.10528075233371467	0.10041582968102641	0.10394100460661056	0.10254925385320948	0.10472382950158902	0.1090845254103764	0.10386516988900657	0.11103697923076924	0.10009114974932232	0.10572716818181817	0.10991973083333334	0.09980689200000001	0.10497000462213539	0.11679222	0.1071460325	0.10541699	0.12047395666666667	0.10576894666666666	0.10360027000000001	0.118064232
cg03555227	0.24484397933333332	0.20059717066666669	0.247588949	0.19851853316666668	0.219961469	0.22909152300000002	0.132254661	0.1897423545868301	0.152675547032909	0.275405495	0.2528387925723697	0.23884226600000003	0.20089581937546452	0.16773325220549662	0.15239292645885905	0.18728550613863723	0.16955042168443205	0.1932681764023968	0.1956245138079092	0.18427170286111003	0.19171009596296387	0.18789535001755225	0.20694822090752785	0.18824919142898863	0.23097066158268076	0.22284283981927797	0.254801736155763	0.23154339920622805	0.24034716782172189	0.2409932185896697	0.24071120107498686	0.2555286148154091	0.23354397639754285	0.26558430161546176	0.27675751305361607	0.26738686608074036	0.2611922660925729	0.2556476828095219	0.28857924607205404	0.28049645790767813	0.2752251557766652	0.2907714559835122	0.2992799473228523	0.2995559456316976	0.2915606911792169	0.299619778304163	0.3167533420378729	0.3069718300396638	0.30626228210622713	0.3232528776193432	0.31506799355633697	0.3089283700442634	0.31726438987290967	0.3232424758729964	0.3229124020004057	0.32738753748186267	0.3197411211904518	0.3220220015779488	0.32769894185213116	0.33213370148839544	0.3315898108239476	0.32823995223882296	0.3209729215006372	0.3307023585406025	0.3454528411313111	0.33899766969160466	0.3438689840063868	0.348334340657355	0.34335149395313136	0.3489150762826189	0.3391405024455393	0.3447363195582671	0.364033591482538	0.3405326382628433	0.3155789836207295	0.3548866076923077	0.3543023502123473	0.3686925181818182	0.36149536666666665	0.37964676	0.3786426720337416	0.32890836	0.365210575	0.35282166666666664	0.3560642666666667	0.3272808	0.49598000000000003	0.31414476
cg03607117	0.06830505266666666	0.047757742666666665	0.0601739	0.061841471499999995	0.0712765425	0.060543033999999996	0.054026607	0.04847244636484037	0.0314782334188539	0.053000305	0.04450358350138667	0.0521948	0.031258774018401	0.02296462280083452	0.040546607629801945	0.031324167984950385	0.029457089150287847	0.030316266157736547	0.03736227135066337	0.038538163873310986	0.038509401097012945	0.03139063240416191	0.034854082103497684	0.04720745529066616	0.04857473631033853	0.044273307683100595	0.04484875243510209	0.05281729939825667	0.04977318470770209	0.04799329191489523	0.047506349969218147	0.0516175463519729	0.04718183805049661	0.06400255144153688	0.07364043049545813	0.06969752173626713	0.0757405449707936	0.0769159774811171	0.08336170654657304	0.07795565981676644	0.08468327133039158	0.08698880912582777	0.09115912113133388	0.08678680606374638	0.0911670696713956	0.0931191090595369	0.09589635191685053	0.09144311074949257	0.0949334079502173	0.09633718585574506	0.10074288274247116	0.09988562186571355	0.10100532396035407	0.10195776680903804	0.10146475533134028	0.10161668321955447	0.10752744714765851	0.10339334323090671	0.10176658417250883	0.10854815934965473	0.10785778588461185	0.11306937476388522	0.10339504634682782	0.108384612743318	0.11723529395234773	0.12066210984448535	0.12464210076819733	0.11842031002273136	0.11449959091679343	0.12768901843591066	0.13260692442400993	0.13481960272421298	0.14038243376294096	0.1384475642704972	0.12915574757940662	0.14291020769230772	0.12753984822474085	0.146242	0.1594807841666667	0.165801	0.13879187979708105	0.23669516000000002	0.17649864999999998	0.17266506666666662	0.1796088	0.12588258	0.13775635	0.2181712
cg03643998	0.25415712733333334	0.25415712733333334	0.276267889	0.226203644	0.24307065575	0.2705401545	0.180694246	0.13941996894921926	0.102103560822702	0.157953507	0.05280854393814024	0.1669261875	0.12258466361085105	0.10548966082724462	0.1113580991504762	0.11528840881822823	0.1114395917882987	0.13219306200968964	0.11943859223226692	0.12407700745458608	0.12760339158863473	0.12971864948302794	0.11692701561039524	0.12988678515561375	0.12317075506547129	0.11416028743884286	0.11618309874794729	0.1355256497804424	0.13105436189482164	0.11758577637555537	0.11473434117955562	0.11409447287146568	0.11786460669294681	0.12096643367954509	0.12466878004046617	0.1172418069574707	0.12201232634724658	0.13701114262629083	0.1283138859815522	0.11902226307807137	0.12699932630369765	0.12332331979354845	0.1356609231809853	0.11956075962655192	0.12432301562223347	0.12643402466323608	0.13628809853651191	0.118706081580495	0.12487047812294429	0.12362047473773785	0.12313424355281016	0.11563715684919366	0.12073903342244362	0.12278467333880021	0.1132375581548744	0.11999530735633887	0.1156163679699525	0.11021742844027937	0.11277052936160445	0.10972338784622966	0.11329880231876224	0.11699134232736101	0.10569487073099859	0.1050321720110827	0.11053003828790496	0.10315201607490958	0.10811055373127422	0.11340600042873113	0.10611440420131918	0.10417605933853338	0.09806369431609953	0.0977311262260882	0.0955246215275	0.10001382194571569	0.09641929757852875	0.0971033176923077	0.08610061561580562	0.10475618363636365	0.0944458575	0.083812938	0.08140771237756933	0.103942036	0.09604663	0.09455159833333333	0.09097196666666667	0.07992530666666665	0.11322395	0.109533528
cg03670162	0.2609137363333333	0.2609137363333333	0.21422245550000002	0.18970164316666668	0.1814179685	0.20121147	0.15957735	0.1261637557666665	0.0844858945890425	0.161226659	0.07384006398949007	0.14979871150000001	0.04294769158979225	0.06150403012513839	0.07558331014424631	0.06222431883923943	0.05773060291131771	0.07195009433885631	0.07589469505893928	0.06902893964280461	0.07086487454344957	0.059274508814333875	0.07565139079426215	0.09372432636680177	0.07725271493422774	0.06203378833464263	0.08073964713534078	0.07376117648545273	0.07890882949022109	0.06963717471772539	0.07557335102769405	0.08599117753561877	0.0742365581445981	0.08411391024919643	0.08916533304191825	0.08914969433195219	0.09561311816311618	0.09052205973711686	0.10525446881816054	0.09537594229737933	0.09420449858150622	0.0968122203373464	0.10609275839920818	0.10958772294808458	0.101253261087306	0.10138698145802749	0.0975345164815001	0.0975345164815001	0.09786950763923247	0.10358067402250172	0.09513983653590555	0.09325500280135729	0.09753400396323302	0.09308273250505285	0.09807310829013588	0.1023048477430504	0.09508025985051019	0.09544543443626437	0.10265533999751451	0.0954449145309799	0.09568558539465602	0.09441059069834677	0.09441059069834677	0.08831004307066329	0.09469800991513001	0.08657175352232742	0.08930861261081947	0.08656162368848655	0.08479540389076824	0.08442641827039878	0.08554245301273955	0.09226672859287673	0.07942891879618379	0.08927165801585137	0.08179633811793494	0.09166401153846154	0.08032956652017367	0.0845760418181818	0.08494232916666666	0.091207874	0.07534565134123511	0.076915332	0.0948995025	0.09509666499999998	0.08362166666666666	0.07743679333333332	0.124994505	0.10584766999999999
cg03746976	0.622920904	0.622920904	0.6246518875	0.5730410365	0.56303715525	0.5441890425	0.526820908	0.561514728691756	0.432820773500644	0.549007634	0.5843279763639627	0.5351863514999999	0.4884107764547065	0.48634987681936614	0.48840225369283674	0.5040069128020513	0.4868024652194922	0.47744900641320864	0.46369151394338465	0.4779346827464254	0.48638576246784	0.4879295383749447	0.4807570205613091	0.47921763851679644	0.4716923319238546	0.48692080693293616	0.46406798047958836	0.487247730066296	0.46387933247041047	0.46843085261349426	0.45158635303386707	0.47997045268487415	0.45247000978630997	0.4430797727624091	0.4538930361181046	0.43743486597337683	0.44120928052584196	0.4405352133401943	0.4346362077721923	0.43158109505742226	0.4246671102808816	0.4273815578623005	0.4416768894285082	0.42872837273559977	0.43987169262855796	0.42618919100986374	0.4357147078918822	0.4231707597546408	0.4215051532171155	0.42301082148581126	0.4194348733448874	0.4081955180827588	0.41095847396453117	0.4141364609224595	0.41028356750229494	0.41009183255885395	0.4024738915503639	0.3970954482136625	0.40230536618913787	0.407681788438565	0.3987025746728839	0.3945086452167629	0.38191384507706466	0.3823667872425141	0.387709239993939	0.3891537291866254	0.38312457016719087	0.37029719265097805	0.38418388842344714	0.3645020293136528	0.3542167287976304	0.3706002867581024	0.3544215995356646	0.3599301452736669	0.3467526304289226	0.36499498461538454	0.3385881079778792	0.34717491818181817	0.3624120083333333	0.35588648	0.34332338089642445	0.36636072000000003	0.35078315000000004	0.3352558333333333	0.3880479333333334	0.3076569333333333	0.41798575	0.35428764
cg03771840	0.176584435	0.169996139	0.23279726550000002	0.21787401799999997	0.231064878	0.15185438099999998	0.152180702	0.28119645923799874	0.163593908112274	0.305501213	0.25895123889648164	0.34142436750000005	0.19331885286222997	0.25307656150299157	0.20003170566534365	0.24395494853196845	0.2594252225943149	0.29290654290574647	0.25242504916524167	0.273762955648415	0.25646312690380674	0.2548199920244913	0.2700779000155987	0.26069350951141324	0.3073961569576814	0.2672961130377494	0.3162562143134306	0.30547578609602694	0.2998887523757077	0.3176692923103826	0.30140381020673757	0.32460432202843553	0.30117854259095345	0.3436360025507264	0.35981252726520674	0.33758981421911394	0.35196667388241354	0.3656856164245351	0.37886561263115415	0.3611978462039994	0.3849284055670423	0.3838715720223454	0.3982800505694073	0.3870360159876587	0.3926237773330188	0.41013795086928556	0.40931890917123315	0.400125861550731	0.41040457315890105	0.4208348685489834	0.4135453984054584	0.4186562636294422	0.4192398315565143	0.43028444207689504	0.42492674329032704	0.4261571769849071	0.4317799918356072	0.4151322897595473	0.4399179970950027	0.44185173655263693	0.42528373409142006	0.42850058633839017	0.42673937074429424	0.4304321963134357	0.4335799180071856	0.4337338671354901	0.443613719699169	0.4321481919265812	0.44049499808310183	0.43719744495568585	0.4248095490803281	0.451506334849648	0.44356174679953714	0.43605070453508227	0.3944703760321686	0.41394813846153855	0.43405474290600027	0.4120172181818182	0.394145575	0.473537	0.42861827542753367	0.38544036000000004	0.4479038	0.3835914333333334	0.42503966666666665	0.39872693333333337	0.53918985	0.40435574
cg03891319	0.15534686333333333	0.15534686333333333	0.169624074	0.132288704	0.12624267875	0.1084588025	0.083595962	0.08864603791442435	0.0585189060242312	0.115926538	0.04169002461819277	0.1172751115	0.049028076411189	0.05848356975094524	0.0571975446488879	0.06495178383045914	0.057917645748607256	0.0682270059898829	0.08329405170261207	0.06697777862867037	0.06882702616059451	0.06349288316379012	0.06235441698983883	0.0712975631229148	0.07909968513967217	0.06951964591602108	0.080498350821444	0.07777549790302106	0.0739615473223606	0.07415377488973326	0.06715607853842155	0.07669051762056556	0.07080729430053592	0.0826693521606542	0.07647440910761806	0.08250947342183688	0.0825654822685801	0.07987956028576712	0.08788046488610628	0.08219606957202434	0.08726975878126757	0.08669508707118355	0.09352187111098947	0.08308122684439186	0.09039877264483638	0.08581638481429599	0.09009116867687612	0.08703121332563203	0.0856899500629596	0.08910700726788572	0.08790335493136975	0.08619213464475244	0.08682429008539322	0.0895259721826866	0.0888354152748376	0.08886045314448687	0.09128262867004419	0.0842149789907448	0.08613859191370112	0.0856736236830276	0.08532790834652393	0.08691447988850105	0.08226201156840005	0.08511348932529923	0.08659153572438501	0.08659153572438501	0.08533466523547863	0.08322675793416279	0.08694681853771678	0.07841020969975199	0.08089382476308613	0.08355377987154478	0.0825449329166848	0.08548537008040188	0.07927196716625845	0.08123959692307693	0.07639002011699494	0.07907917454545456	0.08474204083333332	0.074103178	0.07582904414802452	0.089562244	0.08199057500000001	0.08422444166666666	0.08237023333333333	0.08705032666666668	0.078046455	0.093229588
cg03894990	0.6851489883333333	0.592058628	0.6400845225	0.5900195680000001	0.6300027255	0.5608526949999999	0.516732842	0.45126197570782745	0.322238985991965	0.418311777	0.40480593675247434	0.5521846255	0.4098789994628575	0.43514293057417575	0.5484570570389691	0.492110142052258	0.531169659611226	0.5460486716345886	0.48918443092036024	0.5057235475643691	0.4686062021281651	0.548790095750225	0.4923289074102778	0.43088160524521313	0.48280473897122106	0.5087473121002574	0.47128669032116527	0.4634637800073488	0.4763427513416269	0.48708956981738316	0.4795720337655419	0.4678027091083758	0.47103621450781946	0.4483516268956752	0.4410548845869029	0.4496389932839593	0.4429106706183872	0.48563216467048925	0.43059005194447647	0.43079791928625316	0.43079791928625316	0.42528401997237186	0.42824647806321975	0.43236842081716825	0.42565000235492445	0.4281653876265916	0.4272454676859305	0.43802206361250295	0.4271928700526985	0.42118479433592804	0.4154877479626977	0.40066263736766444	0.4212200138552824	0.41499971629234983	0.40623061203999516	0.3979248812021059	0.3992079556334578	0.3899795573030401	0.3833594814431762	0.3906236171767978	0.3906236171767978	0.3929801018449383	0.39307722574258047	0.3838372863707593	0.3762572133930894	0.38118191909420723	0.37016942691722515	0.35760048456922394	0.3909232773150661	0.3255586109070705	0.3712879695851326	0.37750735756907533	0.3622953698834095	0.359543211141125	0.33191569518091457	0.3520744384615384	0.30375324786933044	0.3546007636363636	0.33556765	0.31989176	0.31027831132448347	0.3524324	0.343006825	0.33705478333333333	0.417489	0.27261073333333335	0.27580135	0.38533264
cg03984502	0.7924149296666667	0.8770163060000001	0.8418331075	0.8771370408333333	0.84353183	0.864929286	0.888080764	0.8778522594232617	0.978253366928166	0.800546207	0.927806728719664	0.8540109935	0.9651019662978425	0.9529305873963565	0.9487985384341769	0.9191178470115684	0.9210943881448768	0.9082885308974579	0.8909202496370964	0.9190626526544295	0.895886034224909	0.8993298087023419	0.8975449448145923	0.8894890112624797	0.892869362992872	0.8930113136853013	0.8914119576317484	0.8635741437640893	0.8874128724524086	0.8851697187129653	0.886993609374313	0.8558753886032072	0.8713688461756454	0.866179570703551	0.8823343263250361	0.8583488205589443	0.8551792921676256	0.8695334038952092	0.8483978578684537	0.8575697488676678	0.8542895797180918	0.8561086631380346	0.8511295811852007	0.8708235873419511	0.8661883939333498	0.8676745233839908	0.8631461309890939	0.8696996640333519	0.8614030530735975	0.8603872416559536	0.8602053428135397	0.8616355774700395	0.8656543404667314	0.860217308398709	0.8595549795059376	0.8592070334373771	0.8592070334373771	0.857463360234277	0.86065929221636	0.8621183652763081	0.8710546866502359	0.864140223391054	0.860541723788739	0.8570122636600163	0.8577405397425618	0.8589609001063147	0.854067645075977	0.8556903778222207	0.8522980457775695	0.8631710450499729	0.8583671692725607	0.8518889884194562	0.861562568550486	0.8506091404432691	0.8678681651688075	0.8578828461538461	0.854654203785348	0.8584634727272729	0.8714530666666668	0.8395288799999999	0.8417841697032522	0.8577034399999999	0.885178725	0.8594139166666667	0.8554129666666667	0.8582928000000001	0.8834419	0.8654195600000001
